0	0,08333	v_d doctor manera tenia país sociedad negocio amante esposo gusto vd asunto criatura h_u cuarto personaje fortuna teatro visita gracia posición aventura necesidad calle semana cuaderno bailarín libertino atención imaginación artista vds educación do coche carta corazón objeto sílfide relación entrevista obra pieza baile motivo rostro honor criado dinero ciudad 
1	0,08333	esposo marido carta amor año matrimonio corazón novio mamá lágrima cariño felicidad alma criado mes casamiento boda dolor papá amante palabra viudo beso brazo anciano abuelo retrato viaje hogar muerte fortuna caballero noticia dama mañana visita pasión ceremonia papel habitación padrino enlace sala belleza recuerdo razón tío edad cuarto ángel 
2	0,08333	puerta calle cabeza sala luz ventana mesa patio lado cuarto habitación escalera pie balcón brazo mayordomo color silla vista pared ruido papel cama criado voz pieza caballero rostro duda zaguán cuerpo llave traje corredor suelo frente sillón esquina comedor derecha sofá mañana reloj año vuelta sombrero madera gabinete espejo oro 
3	0,08333	conde marqués condesa título rey duque palacio barón castillo nobleza marquesa corte señorito dama año baronesa caballero orgullo príncipe personaje mesa lector objeto pie convento época raza dote honor idea esposo voz favor posesión heredero calma duda pleito poder dignidad primo cariño honra felicidad gloria orden gabinete reina fortuna servicio 
4	0,08333	soldado enemigo ejército jefe fuego tropa fuerza capitán plaza arma coronel combate orden columna campo ciudad general cañón francés caballo batalla pueblo guerra bandera insurgente ataque fusil sangre bala cuartel cuerpo artillería teniente camino espada prisionero marcha victoria compañero grupo sitio batallón caballería tiro héroe derrota patria comandante movimiento línea 
5	0,08333	carruaje coche viaje ciudad cochero calle muchacho tren camino caballo hotel carta inglés año viajero campo palabra capital pasajero estación tarde cuarto paseo voz mañana diligencia lado gente criado portezuela plaza mesa asiento teatro estancia puerta marcha sueño mes luz distancia equipaje jardín vehículo pañuelo país instante situación comida vuelta 
6	0,08333	virrey puerta calle oidor señoría brujo inquisidor negocio dama escribano corregidor bachiller negro canónigo alcalde ciudad cabeza gente luz lacayo lugar lado aposento palacio marqués orden arzobispo clérigo secreto alguacil brazo espada noticia oro dinero merced sombrero conspiración secretario mesa rostro año caballero tumulto rey sitial efecto grito tarde camino 
7	0,08333	voz puerta cabeza brazo palabra instante mirada silencio rostro pie labio grito cuerpo pecho calle fuerza luz sangre dolor movimiento semblante lado sonrisa anciano ruido corazón duda acento lágrima vista golpe frente miedo expresión oído embargo esfuerzo rodilla lecho pensamiento boca escena suelo hombro espanto mañana temor terror sueño sorpresa 
8	0,08333	muchacho criado dinero calle puerta vecino mesa año agua cuarto gente pollo ropa manera cocina vaso trabajo comida lugar amo voz coche vino cara botella vela sombrero pan pieza hambre pobre copa tarde clase cama palabra plato mamá pie desgracia conversación chico criatura mes llave razón silla luz camisa recámara 
9	0,08333	mar buque costa agua puerto tierra capitán bote playa marinero ola muelle barco viento viaje vela cubierta inglés oro marino embarcación orilla gente isla canal río lancha bahía vista popa pasajero vapor proa lado nave canoa grupo rumbo compañero goleta remo palo bergantín año horizonte marzo tripulación navío aire distancia 
10	0,08333	baile salón fiesta brazo sala voz traje palabra mirada gusto señorito compañero caballero mesa conversación música gracia color pie lado grupo flor aire pareja atención dama sonrisa piano año pieza manera lujo concurrencia tono gente asiento cuerpo oro sociedad danza mamá efecto reunión belleza movimiento copa labio cabeza seda placer 
11	0,08333	capitán mar terrado voz vista costa caballo agua sol ciudad puerta aire jinete muro fondo playa cara sombrero iglesia espuma arena nube corazón pie tarde parapeto arrabal tahona boca color calle libertad curiosidad paz viento té baluarte litoral valiente calzada línea patrón tanto figura modo catedral granito ave favor espectáculo 
12	0,08333	doctor médico enfermo enfermedad cama hospital muerte dolor lecho mal salud estado cuerpo fiebre ciencia remedio medicina paciente esperanza corazón alma cabecera facultativo herida cuidado cuarto curación dolencia cabeza delirio desgracia esfuerzo causa lágrima pulso brazo alcoba visita crisis año consuelo espíritu aire criado respiración criatura calentura suceso mañana existencia 
13	0,08333	ojos indios oro cabeza país españoles armas pueblo dioses ciudad indio sol aguas mirada soldados hombres guerra plumas hijos imperio silencio agua época rostro sangre traje cortés orilla algodón fuego caudillo mar años aspecto patria castillo voz palabra pies conquista duda jefe ruinas intérprete palabras atención ejército idea poder lugar 
14	0,08333	dinero negocio fortuna carta oro juego trabajo capital mesa mes cantidad manera escritorio cuenta suma peso miseria gasto precio calle jugador crédito bolsillo clase comercio situación suerte socio sueldo lado dueño año posición interés relación banquero gente bien patrón confianza deuda servicio modo mueble recurso cliente idea caja golpe palabra 
15	0,08333	periódico secretario abogado mesa artículo calle oficina papel carta escribiente pluma palabra asunto diputado jefe despacho periodista cuarto trabajo letra cara ministro compañero sueldo empleado talento director escritor párrafo diario empleo muchacho licenciado redacción frase puesto gobernador voz libro número título idea expediente discurso lectura negocio prensa portero rato agua 
16	0,08333	espíritu sabio materia palabra ciencia imagen médico planeta esqueleto razón fenómeno cráneo modo manera cuerpo carácter fuerza alma lucha gloria forma embargo relación gato mar individuo luz cuestión pueblo idioma genio mitad ciudad especie opinión autor voz sesión colección centro resplandor pregunta bolsa memoria teoría idea tierra manuscrito lector elemento 
17	0,08333	mono doctor capitán especie gorila siglo eslabón edad razón hembra naturaleza animal efecto ciencia negro tierra raza palabra perro tribu modo idea época ser terreno viajero origen amo chimpancé salvaje ángulo forma obra cráneo duda orang cerebro tipo brazo región fruto fiera león piel gibón isla río carácter inteligencia pilotín 
18	0,08333	año sociedad país libro trabajo obra espíritu idea época estudio educación carácter tierra clase edad fortuna virtud escuela pueblo arte ley inteligencia ciudad raza naturaleza talento historia siglo fuerza título libertad sentimiento derecho embargo forma razón porvenir ciencia necesidad maestro ejemplo juventud costumbre progreso cuadro luz vicio campo expresión hecho 
19	0,08333	misia doctor calle madama tienda puerta cabeza chico plaza marido patio cara acera comedor despacho iglesia escuela espejo pie ordenistas sala duda miedo gracia alcoba abuelo voz pelo patrón pan lía club tarde trabajo esquina visita lengua papá aldea paz sofá boca aire lado umbral muchacho ventana piedra mistress ñ_a 
20	0,08333	alma idea espíritu pasión amor ser cerebro forma pensamiento fuerza luz belleza sentimiento corazón mirada naturaleza voluntad deseo frase conciencia sueño movimiento imaginación inteligencia palabra existencia recuerdo sensación sentido celo estudio razón expresión lucha carne atmósfera causa voz arte pupila inspiración fiebre sangre acto modo creación misterio acción fondo ciencia 
21	0,08333	estudiante examen estudio libro año cabeza compañero misa mirada calle ciencia puerta memoria mesa cara profesor atrio doctor secreto lado latín templo tierra pieza salón papel catedrático mañana resto barba cátedra sombrero entrada iglesia asiento programa calma carrera rostro orden nariz figura clase personaje suerte piedra curso color tarde anfiteatro 
22	0,08333	negro esclavo amo mulato ingenio finca mayoral campo caña ama blanco merced calesero raza color azúcar trabajo castigo esclavitud menudo perro cafetal lector mulata caballo machete cabeza país año muchacho tierra látigo ocasión odio negros sangre naturaleza embargo pie alma causa esclavos quitrín cuero gente criollo época sol culpa vivienda 
23	0,08333	ojos corazón niña años hija amor mirada alma palabras voz rostro cabeza flores manos frente labios hermana veces jóvenes lágrimas señorita aire días fisonomía embargo padres lado puerta brazos mujeres belleza instante sonrisa luz esposa expresión edad vista acento cariño ángel juventud boca fuego miradas horas sentimientos anciano amiga cabellos 
24	0,08333	cuerpo alma cabeza corazón lado silencio sangre luz rato calle tierra médico cielo voz sombra sol dolor cuarto amor cama hogar palabra cara alegría miedo comedor pasión frente esplendor espíritu marcha pecho muerte obrero rostro pared fuego trabajador brazo frío ciudad trabajo año camino carne ímpetu grito aire penumbra enfermo 
25	0,08333	muerte corazón alma voz cadáver luz sangre silencio cielo tierra grito dolor frente sombra brazo tumba cuerpo rostro lágrima agua existencia pecho destino fuego rayo lecho cabeza palabra mirada viento pie espíritu escena nube sueño desgracia aire golpe esperanza abismo labio instante mar muerto recuerdo terror suelo ruido llama sepulcro 
26	0,08333	dinero posadero embargo posada filósofo efecto habitación fortuna avaro motivo historia perro razón papel tenia corazón hecho huésped doncella suceso capital casualidad chaleco relación viaje prueba duro año do lance honor pleito muestra modo siglo cabra duda justicia caballero pistola cara concepto difunto pintor moneda sentimiento cajero comerciante talego hacienda 
27	0,08333	teatro público palco telón escena compañía actor artista perro pico función voz escenario director dama aplauso empresario puerta cómico orquesta comedia obra silencio cabeza música cuarto espectáculo cara representación entrada ventana foro arte bastidor acto asiento papel manera gente actriz platea concurrencia pueblo ópera drama autor coro pieza traje proscenio 
28	0,08333	deán caballero jesuíta prepósito conde pirata provincia embargo carta gobernador socio comisario judío capitán orden obispo maestre presencia efecto suceso objeto especie cabildo asunto sitio dominico duda lazarino villa colegial historia palacio puerta esposo silencio año ánimo negocio manera alférez escena papel motivo sepulturero billete instante vista ademán conducta capellán 
29	0,08333	flor amor luz alma cielo sol jardín corazón color tarde sombra rosa árbol mañana mirada hoja agua labio planta luna nube oro ala aire alegría voz sueño perfume viento tierra rayo estrella brisa recuerdo fondo rama beso tristeza música pie pecho pájaro canto espíritu ventana sonrisa aroma frente nido lágrima 
30	0,08333	coronel gobernador capitán jefe orden comandante gobierno teniente carta ejército servicio policía ciudad general confianza campaña mando soldado revolución manera cuartel provincia fuerza papel cabeza enemigo lado patriota causa gente paz secretario autoridad partido despacho tropa marcha loco efecto plaza sargento seguridad comunicación elemento medida pliego plan cama movimiento rosa 
31	0,08333	crimen justicia prisión muerte preso cárcel causa asesino orden juez víctima bandido calabozo palabra reo delito libertad ley sangre sentencia declaración venganza puñal cabeza pena castigo defensa asesinato prueba verdugo hecho carta papel conciencia carcelero manera criminal miserable desgraciado alcaide bien pueblo esposo tormento cómplice acto secreto autoridad objeto derecho 
32	0,08333	sor maestro superiora voz artista religioso excelencia ciudad criatura obra monsieur cielo barquero acento música jardín puerta colegio portero tierra sitio oro anciano arte edificio concierto instrumento canto aspecto perla grupo efecto discípulo luz corazón huérfano agua espacio emoción barca dormitorio modo duda gravedad golpe objeto italiano verja recinto dinero 
33	0,08333	ejército manera soldado jefe enemigo tropa fuerza prisionero arma orden marcha coronel combate batalla caballo provincia guerra gente caudillo campamento cuerpo muerte acto gobierno lado campaña caballería elemento noticia ciudad golpe fraile montonero infantería fuego grupo herida persecución pueblo situación peligro palabra línea libertad campo triunfo paz población camino regimiento 
34	0,08333	caballo gaucho paisano cabeza gente partida puerta rancho pulpería unitario soldado indio golpe daga guitarra manera muerte mazorca voz peón mate estancia lado alcalde calle campo bandido mirada cuerpo salvaje cuchillo sargento sable espíritu patrón palabra orden arma suelo cintura diablo sangre corazón valor partido boca trabuco tirano vuelta puñalada 
35	0,08333	esclavo dios ciudad sitio instante pieza calle templo sacerdote do edificio puerta lado vista estatua columna palabra tenia gladiador pared oro mármol pintura multitud pueblo pórtico agua amo piedra cabeza forma virtud ceniza vino anfiteatro entrada tierra rostro altar belleza bronce año costumbre carro manera riqueza número objeto pavimento romano 
36	0,08333	convento iglesia sacerdote fraile altar misa monje fray templo alma religión santo sacristán merced puerta oración celda voz cura capilla claustro ciudad campana obispo hereje coro hábito pecado procesión año confesión abadesa religioso gracia fe pueblo imagen tierra anciano libro gente comunidad capellán confesor devoción lugar franciscano cruz maestro novicio 
37	0,08333	hacienda compadre caballo pueblo cura bandido licenciado camino rancho ladrón gente administrador plata prefecto presidente lugar dinero manera mozo pie autoridad pistola plateado vecino palabra fuerza robo indio jinete cuidado tierra arma finca ranchero herrero razón gobierno rumbo juez miedo monte negocio muchacho sombrero platero capital mulo compañero oro año 
38	0,08333	baile mamá sombrero oro gente doctor cara cosas niñas luz león calle color curial agua lluvia licenciado plaza lengua línea atmósfera zócalo abrigo moda manos confianza gentes polvo levita seda brazo curva dependiente amor muchachas cochero tranvías marido piano paraguas tranvía cabeza calles entrada circo coche farol papá nariz centro 
39	0,08333	caballo camino amo muchacho brazo hacienda instante rancho cuidado cabeza silla cara toro pueblo pie fuerza gusto animal sombrero perro merced muías palabra lado año sangre mozo gente voz arriero sitio puerta corral cerro vera mulo tío dinero cura pierna punta lágrima suerte orden tiro pecho rato plaza compañero sol 
40	0,08333	cura pueblo maestro muchacho tío escuela año lugar iglesia edad campo memoria voz anciano manera carácter agua trabajo ciudad aldea arroyo rancho tierra curato distrito madrina huerta música mañana perro años presencia villa plaza libro indio costumbre discípulo puerta árboles lado población misa educación semblante bosque caballo vecino papel árbol 
41	0,08333	tío muchacho sobrino carta señorito primo chico mamá prima año lado razón mozo ciudad puerta gusto misa fiesta corazón noticia cariño libro carácter dinero rato papá maestro anciano calle mancebo canónigo clérigo duda alegría cuñado voz camino modo comedor tarde palabra sala obra pena letra sillón tono asiento habitación criatura 
42	0,08333	boca cabeza pie muchacho cara pierna agua perro carne nariz aire vuelta diente chico dedo gente cuerpo ropa mozo punta grito diablo pelo suelo sombrero pared fondo color sol oreja lengua pata barba gesto rato rincón palo botella gato estómago golpe pedazo cuello sangre plato tono olor camisa cuero risa 
43	0,08333	dama alcalde rey caballero espada puerta barón alguacil palacio rostro merced corte lugar ciudad escudero criado amor modo oro do cámara palabra razón habitación marqués orden mancebo muerte ventana caballo pie reina maese año fraile instante hidalgo golpe acero alma soldado diablo jardín camino calle taberna poder honra peligro ronda 
44	0,08333	caballo camino árbol agua bosque pie río tierra lado montaña campo animal sol cabeza piedra distancia lugar vista viajero ruido aire marcha valle sitio pueblo rama terreno jinete sombra perro monte compañero silencio fuego suelo indio arroyo orilla voz nube cielo año sargento dirección tronco legua llanura yerba luz movimiento 
45	0,08333	gallo guajiro pelea juego pueblo río perro amor machete campo potrero valla tierra ciudad dinero criollo pie puerta maíz pluma naturaleza palma color fruto café yagua honor isla oro embargo colgadizo plátano comarca gallos cocina potro razón gallina finca rival peso caballo guano gallero palabra árbol taburete grano lugar oficio 
46	0,08333	años amigos veces hombres ojos días cosas palabras manos personas hija carácter hijos padres mujeres época tierra camino país negocios ciudad espíritu ideas año tiempos esposa horas meses razón patria momentos modo edad compañeros historia gentes capital fortuna jóvenes alma calles vista voluntad recursos inteligencia trabajo labios corazón brazos armas 
47	0,08333	amor corazón alma carta poeta duelo marido palabra puerta sociedad conciencia general honor brazo gabinete arma razón derecho lector caballero pie historia escándalo idea labio pistola imaginación papel sonrisa calle salón risa rostro mirada pasión cara coqueta honra lance cabeza sangre amante venganza diablo gloria padrino miedo crimen loco virtud 
48	0,08333	estancia campo mesa sol luz ojos agua lluvia voz vacas techo campos cama peones cuarto escuela hacienda viento silencio monte hijas galera comedor chimenea papá gato niñas vela calor ovejas ruido corral rumor recuerdo muchachas tierra pieza sala jardín marcha torre pan lado fuego viaje padres aguacero establecimiento fastidio cena 
49	0,08333	corazón amor alma palabra felicidad lágrima sentimiento dolor pasión esperanza amante pensamiento placer cariño cielo mirada desgracia carta idea ángel pecho ser instante labio virtud año lado embargo muerte afecto objeto recuerdo rostro dicha esposo deseo pena tierra vista existencia ilusión brazo ternura pesar voz alegría fuerza duda acento frente 
50	0,08333	gobierno pueblo ministro revolución país guerra patria poder partido política presidente libertad nación ejército ley palabra orden autoridad derecho independencia capital año triunfo plan provincia opinión fuerza jefe arma república diputado enemigo ciudadano sangre ciudad plaza negocio elemento gente tropa principio noticia situación honor bandera imperio palacio personaje forma entusiasmo 
51	0,08333	español indio príncipe dios princesa palacio emperador rey sacerdote ciudad guerrero extranjero pueblo enemigo capitán tierra palabra arma ejército cacique voz monarca soldado instante templo sangre imperio guerra conquistador país esposo corte brazo cabeza patria piedra embajador trono oro valor plaza muerte soberano orden número noticia embargo sacrificio habitación lugar 
52	0,08333	juez comisario policía agente asesino barón rastro cadáver sangre pie aldeano herida cabeza crimen médico instrucción bosque asesinato caballo suelo magistrado rostro dirección prueba bolsillo compañero tierra embargo lado voz matador manera pieza pisada camino víctima portero huella fisonomía duda puerta rodilla cuerpo examen guitarra número escribano expresión inocencia muerto 
53	0,08333	tienda mostrador calle jefe ciudad sociedad voz dependiente puerta mesa plaza socio compañero café establecimiento policía gente tono par gesto marchante modo tendero barrio movimiento oficio carta aspecto silencio suelo candidato juego oro presencia calma sastre papel ron sangre mercado juramento luz pan orden extremo limosna grupo lado almacén vista 
54	0,08333	cuerpo brazo calle amor luz beso fuerza sueño ocasión muerte vera fondo chico carne cara instante memoria risa sitio pensamiento sombra labio rumor caricia vivienda santo cerebro año muro rostro principio cariño cambio chiquillo hombro tranvía tarde grupo miedo llanto ventana rincón lágrima respuesta existencia sol rumbo par palabra estancia 
55	0,08333	ojos luz veces cielo flores sol manos años aire casas tía labios ciudad calle brazos calles días puertas hombres hojas paredes horas cuerpo mujeres color cabeza árboles suelo pasos ventanas nubes lado pies colores partes tierra mañana noches sombra niña palabras cosas fondo agua muchacha rostro viento sueño puerta lágrimas 
56	0,08333	guerra hombres soldados sargento jefe fuerzas voz camisa armas quebrada jefes godo tierra paisanos cuartel patria filas patriota alcalde fusil pueblos montonera tropas miedo montoneros cuerpo provincias cuerpos silencio especie pierna ejércitos cordillera manos partida caballos rancho pueblo sable teniente pies grupo boca asesinos capitán paz lado deber gente pago 
57	0,08333	rostro ojos ciudad copa voz mesa fraile calle tarde campanas cerveza enferma hija lisa amor silencio aire puerta carne luz brazos manos calor sereno sangre alfombra caballo prima labios cristal salón doctor estancia patio sillón coñac cerebro reloj boca estudiante sociedad lucha mamá pie vaso tequila hombres señores hospital plata 
58	0,08333	palabra asunto razón modo manera efecto motivo idea duda situación ocasión noticia deseo confianza lado conversación circunstancia interés camino falta amor atención causa ánimo relación visita cabeza lugar intención muchacho propósito fuerza orden tono objeto carácter desgracia presencia estado plan suerte temor voluntad costumbre conducta hecho embargo gente consejo tarde 
59	0,08333	años mamá año niña amor trabajo marido muchacha días ojos matrimonio negocio niños manera señorita historia color mes mujeres meses procurador chocolate vecindad niñas miseria cosas misa criatura hermosura juventud criada chucho atención mina levita plata jóvenes hambre gracia razón gastos peso boca padres modelo mañana materia almuerzo piedra ponche 
